   126,  -165,  2028,    -3,    -1,    -3
   113,  -178,  2021,    -6,    -2,     0
    98,  -174,  2016,    -6,     2,     0
   131,  -161,  2029,    -4,     0,    -1
    92,  -183,  2008,    -4,     3,    -1
   110,  -167,  2033,    -6,    -1,     0
   123,  -172,  2016,    -4,     3,    -3
    90,  -173,  2034,    -7,     2,    -3
   124,  -169,  2025,    -3,     1,    -4
   108,  -173,  2034,    -2,     2,    -1
    93,  -178,  2031,    -5,    -3,    -4
   127,  -163,  2022,    -1,     1,    -1
   101,  -158,  2016,    -4,     1,     0
   112,  -169,  2025,    -5,    -1,     0
   129,  -163,  2015,     1,     2,     2
   101,  -167,  2030,    -8,     0,    -2
   130,  -172,  2025,    -4,     0,    -3
   103,  -170,  2027,    -5,    -1,     0
    99,  -162,  2005,    -8,    -1,    -3
   134,  -159,  2027,    -7,     0,    -3
   107,  -172,  2019,    -5,    -2,    -3
   109,  -160,  2020,    -3,    -1,     1
   121,  -160,  2039,    -7,     0,    -3
    94,  -177,  2016,    -5,     2,    -5
   120,  -161,  2029,    -4,    -2,    -1
   116,  -156,  2027,    -9,     1,     0
    95,  -188,  2030,    -5,     2,    -4
   114,  -165,  2028,    -4,     1,    -1
   106,  -164,  2020,   -10,     2,    -3
   108,  -176,  2020,    -4,    -3,    -3
   121,  -169,  2021,    -3,     0,    -2
    96,  -167,  2039,    -2,    -3,    -3
   127,  -161,  2019,    -6,     0,    -2
   113,  -172,  2035,    -5,    -1,    -3
   122,  -165,  2033,    -6,    -1,    -1
    99,  -175,  2028,    -6,    -1,    -2
   115,  -171,  2025,    -3,     1,     2
   107,  -162,  2024,    -8,    -3,    -2
    93,  -176,  2013,    -6,     1,     0
   131,  -157,  2045,    -4,    -2,    -3
   120,  -183,  2024,    -4,     3,    -2
    94,  -183,  2041,    -3,     0,    -1
   138,  -153,  2020,    -3,    -1,    -4
   106,  -184,  2015,    -6,     2,    -4
    98,  -161,  2015,    -4,     2,    -4
   113,  -167,  2023,    -5,     2,    -4
    93,  -185,  2036,    -4,    -1,    -2
   113,  -159,  2031,    -3,     2,    -1
   117,  -169,  2020,    -4,     3,    -2
    91,  -164,  2050,    -4,     6,    -3
   123,  -162,  2025,    -3,     0,    -2
   103,  -170,  2023,    -3,     3,     2
    97,  -164,  2029,    -6,     0,    -2
   130,  -161,  2010,    -3,     1,    -5
   103,  -179,  2016,    -5,     0,    -4
   121,  -160,  2013,    -3,     2,    -2
   119,  -162,  2043,    -5,     1,    -1
    80,  -172,  2034,    -4,     1,    -3
   119,  -167,  2030,    -5,    -4,    -2
    93,  -174,  2012,    -8,     1,    -4
   101,  -166,  2007,    -5,    -5,    -5
   117,  -177,  2031,    -5,    -2,    -2
    97,  -167,  2014,    -4,    -2,    -1
   127,  -171,  2028,    -6,    -3,    -1
   124,  -171,  2024,    -5,    -2,    -3
   101,  -176,  2024,    -3,    -1,    -5
   108,  -171,  2009,    -1,    -1,     1
   108,  -166,  2006,     0,    -1,     2
   106,  -182,  2021,    -8,    -3,    -3
   123,  -162,  2025,    -6,    -2,    -2
   101,  -181,  2018,    -3,    -1,    -3
   112,  -173,  2021,    -3,     1,    -1
   121,  -163,  2018,    -5,     0,    -2
    90,  -182,  2018,    -4,     2,    -1
   117,  -169,  2026,    -3,    -6,    -1
   113,  -177,  2017,    -5,    -2,    -1
    94,  -170,  2014,    -5,     0,     0
   119,  -174,  2034,    -5,    -2,     1
   114,  -172,  2035,    -4,    -1,    -2
   104,  -178,  2026,    -4,    -2,    -1
   126,  -174,  2015,    -4,    -3,    -4
    91,  -167,  2015,    -8,     0,    -1
   130,  -169,  2019,    -5,     0,    -3
   119,  -165,  2024,    -4,     1,    -1
    96,  -176,  2034,    -5,     0,    -2
   136,  -161,  2008,    -1,    -2,    -3
   103,  -175,  2028,    -2,     1,    -2
    98,  -169,  2042,    -3,     2,    -1
   127,  -163,  2021,    -5,     1,    -1
   102,  -171,  2003,    -1,     3,     1
   115,  -164,  2016,    -5,     4,    -2
   129,  -178,  2023,    -5,     1,    -1
    90,  -181,  2036,    -1,    -1,     0
   111,  -161,  2018,    -4,     1,    -4
   114,  -182,  2028,    -3,     2,     0
   120,  -161,  2007,    -4,     1,    -5
   101,  -172,  2033,    -7,     4,    -1
   105,  -178,  2032,    -4,     0,    -4
   122,  -169,  2028,    -3,     0,     0
   101,  -180,  2033,    -2,     1,     1
   120,  -154,  2013,    -4,    -1,     0
   106,  -183,  2035,    -7,     2,     0
   104,  -159,  2048,    -5,     0,     0
   129,  -159,  2002,    -6,     2,     0
    85,  -178,  2017,     2,    -3,    -2
   110,  -165,  2025,    -6,    -1,    -2
   125,  -172,  2020,    -8,     1,    -4
    99,  -181,  2022,    -7,     0,    -5
   129,  -158,  2020,    -3,     1,    -2
   100,  -176,  2020,    -3,     1,    -1
   106,  -178,  2029,    -4,    -1,    -3
   127,  -167,  2041,    -5,    -2,    -2
    89,  -167,  2016,    -7,     1,    -3
   115,  -172,  2012,    -5,     1,    -1
   140,  -167,  2022,     0,     2,    -2
    93,  -175,  2032,    -4,     0,    -3
   129,  -158,  2011,    -6,    -1,    -4
   123,  -165,  2000,    -5,     0,     0
    85,  -177,  2037,    -6,    -3,    -3
   127,  -156,  2031,    -7,    -1,    -1
    98,  -172,  2025,    -5,     3,    -3
   112,  -171,  2026,    -4,    -3,    -2
   117,  -185,  2014,    -4,     4,    -1
    96,  -181,  2029,    -6,    -3,    -2
   101,  -176,  2027,    -8,    -3,    -1
   112,  -183,  2020,    -1,     1,     0
    93,  -170,  2017,    -5,     0,    -2
   118,  -169,  2013,    -7,     5,    -2
   115,  -177,  2039,    -5,     0,    -2
   112,  -185,  2009,    -2,     6,    -2
   132,  -172,  2025,    -3,     2,     2
    90,  -182,  2033,    -7,     0,    -2
   116,  -164,  2041,    -2,     2,     0
   121,  -166,  2029,    -3,     2,    -3
    89,  -168,  2008,    -3,     0,    -3
   127,  -156,  2038,    -3,     0,     0
    95,  -175,  2022,    -4,    -2,     0
   101,  -167,  2011,    -6,     0,    -4
   127,  -164,  2034,    -7,    -2,    -1
   103,  -178,  2018,    -5,     4,    -3
   111,  -164,  2031,     2,     0,     0
   118,  -168,  2015,    -4,    -1,    -2
    94,  -175,  2045,    -5,    -4,    -3
   121,  -166,  2018,    -5,     2,    -2
   113,  -170,  2011,    -5,    -2,    -2
    94,  -180,  2008,    -3,     0,    -2
   119,  -166,  2010,    -4,    -1,    -1
   108,  -190,  2018,    -2,    -2,     1
   107,  -163,  2036,    -5,    -3,    -1
   126,  -165,  2018,    -7,     0,    -1
    93,  -186,  2031,    -2,     2,    -2
   119,  -158,  2030,    -4,    -2,    -4
   118,  -165,  2018,    -2,     1,     0
    94,  -173,  2027,    -4,    -4,    -6
   110,  -174,  2037,    -3,     0,     0
   114,  -163,  2013,    -8,    -2,    -4
   129,  -169,  2010,    -3,     0,    -2
    82,  -167,  2036,    -2,    -1,     1
   123,  -160,  2011,    -6,    -1,    -2
   106,  -168,  2036,    -6,     0,    -1
   110,  -167,  2007,    -1,     4,    -1
   130,  -155,  2018,    -2,     2,    -4
   100,  -177,  2028,    -5,     3,     0
   127,  -155,  2016,    -3,    -1,    -2
   118,  -169,  2023,    -6,     3,     0
    90,  -178,  2031,    -9,     1,    -3
   127,  -167,  2007,    -5,     5,    -1
   108,  -164,  2026,    -2,     4,    -4
    86,  -177,  2037,    -3,     2,    -1
   130,  -166,  2000,    -5,    -1,    -1
    83,  -181,  2028,    -6,     2,    -1
   108,  -170,  2025,    -6,    -1,    -6
   123,  -171,  2013,    -1,     2,     0
    88,  -181,  2041,    -7,    -2,    -2
   130,  -161,  2045,    -2,     2,    -2
   121,  -175,  2042,    -3,    -4,    -2
    97,  -185,  2021,    -5,    -1,    -4
   132,  -161,  2031,    -3,     0,    -2
    99,  -176,  2040,    -4,    -5,    -1
   108,  -166,  2023,     0,    -3,    -1
   112,  -163,  2022,    -3,     0,    -3
   108,  -176,  2028,    -8,    -3,    -2
   119,  -161,  2022,    -3,     3,     0
   100,  -177,  2022,    -7,    -2,    -3
   104,  -181,  2029,    -2,    -3,    -2
    96,  -172,  2002,    -4,    -3,    -4
   121,  -169,  2018,    -5,    -1,    -2
    94,  -173,  2010,    -7,     4,    -2
   140,  -169,  2026,    -9,    -2,    -1
    96,  -187,  2008,    -5,     0,    -5
   122,  -171,  1997,    -2,     3,     0
   109,  -173,  2027,    -5,    -2,     1
   102,  -175,  2008,    -1,     1,     0
   112,  -166,  2022,    -5,     1,    -2
   114,  -175,  2017,    -4,     6,    -2
    92,  -166,  2029,    -5,     3,    -1
   137,  -170,  2033,    -4,    -1,    -2
   104,  -172,  2010,    -4,     2,     0
    97,  -176,  2026,    -5,     2,     0
