    12,  -250,  2051,    -2,    -1,    -4
 -1056,  -515,  1640,    79, -1468,  -822
  -818,  -477,  1477,  -186, -1689,  -732
  -347,  -675,  1635,  -154, -1881,  -650
  -108,  -655,  1449,  -165, -1581,  -610
  -151, -1047,  1373,   -64, -1271,  -445
    23, -1218,  1518,   362,  -881,  -305
    92, -1040,  1634,   718,  -492,  -260
    45,  -952,  1648,  1031,  -495,  -202
    17,  -784,  1562,  1226,  -279,  -153
   -92,  -545,  1566,  1340,    -8,   -99
  -133,  -231,  1614,  1180,   225,   -60
  -147,   -77,  1794,   845,   338,  -169
  -260,  -236,  1986,   550,   398,  -272
  -310,  -476,  2167,   537,   330,  -299
  -413,  -603,  2114,   572,   198,  -417
  -631,  -747,  1928,   557,    23,  -621
  -602,  -867,  1879,   645,   -99,  -710
  -496,  -719,  1907,   758,  -148,  -767
  -400,  -705,  1890,   860,  -281,  -840
  -254,  -782,  1845,  1077,  -310,  -901
  -214,  -677,  1656,  1252,  -169, -1009
  -184,  -498,  1520,  1305,     8, -1168
  -140,  -275,  1522,  1258,   331, -1310
  -247,  -172,  1574,  1259,   606, -1356
  -367,   -28,  1638,  1204,   856, -1390
  -522,   -88,  1717,  1102,   887, -1357
  -613,  -281,  1792,  1139,   834, -1332
  -813,  -315,  1782,  1243,   869, -1434
  -903,  -100,  1796,  1265,   863, -1661
 -1056,   152,  1818,  1050,   774, -1885
 -1109,   112,  1901,   761,   581, -1826
 -1103,  -295,  1884,   903,   432, -1626
 -1197,  -330,  1725,  1128,   390, -1632
 -1277,  -266,  1734,  1112,   250, -1760
 -1149,  -137,  1714,  1170,    90, -1772
 -1148,   -67,  1623,  1247,    27, -1783
 -1211,   -49,  1555,  1198,    79, -1806
 -1234,     4,  1534,  1243,   128, -1774
 -1275,    98,  1552,  1290,   149, -1787
 -1371,   309,  1566,  1178,   187, -2008
 -1464,   424,  1641,   792,    81, -2076
 -1430,    66,  1842,   747,   -75, -1857
 -1408,   -67,  1791,  1049,  -130, -1655
 -1538,    53,  1732,  1020,  -269, -1725
 -1473,   237,  1861,   879,  -558, -1920
 -1365,   311,  1858,   723,  -736, -1879
 -1217,   211,  1848,   753,  -902, -1650
 -1197,   146,  1764,   697,  -783, -1697
 -1014,    25,  1959,   749,  -777, -1732
 -1164,    34,  1979,   961,  -443, -1850
 -1261,   121,  2014,  1133,  -678, -1789
 -1375,    52,  1802,  1384,  -788, -1371
 -1298,    71,  1594,  1762,  -891,  -900
 -1068,   298,  1617,  1695,  -800,  -847
  -930,   595,  1721,  1369,  -861, -1046
  -728,   619,  1847,  1104,  -849, -1085
  -792,   537,  1619,  1113,  -620,  -880
  -757,   569,  1528,  1054,  -467,  -547
  -618,   447,  1642,   971,  -389,  -461
  -415,   492,  1694,   929,  -415,  -561
  -271,   634,  1689,   898,  -362,  -581
   -78,   822,  1678,   934,  -105,  -533
  -124,   921,  1570,   861,   357,  -709
  -413,  1334,  1591,   541,   603,  -883
  -709,  1194,  1615,   473,   525,  -715
  -754,  1202,  1670,   416,   302,  -518
 -1015,  1547,  1235,  -331,   288,  -824
  -728,   814,  1662,  -847,    -3, -1441
  -595,   294,  1871, -1059,   174, -1792
  -635,   216,  1910,  -749,   301, -1715
  -736,    23,  1846,  -558,   341, -1466
  -530,  -154,  1898,  -264,   243, -1300
