  -324,   846,  1829,     3,    -9,   -11
  -341,   866,  1810,    -3,     3,    -9
  -355,   852,  1821,    -3,    19,     6
  -350,   828,  1826,    13,    19,    18
  -322,   819,  1785,    21,    27,    12
  -367,   815,  1814,    18,    38,     4
  -349,   858,  1864,    10,    46,     1
  -372,   848,  1866,     7,    46,     8
  -390,   808,  1865,    19,    23,    14
  -367,   843,  1829,    25,     8,     1
  -356,   835,  1801,    12,     5,    -7
  -376,   856,  1827,     2,    14,   -12
  -360,   871,  1853,     0,    11,    -3
  -363,   862,  1865,     3,    -3,     1
  -375,   836,  1829,     4,   -30,    -2
  -345,   852,  1804,     4,   -31,    -6
  -346,   853,  1820,    -3,   -11,    -6
  -365,   859,  1826,    -1,     2,     1
  -362,   855,  1841,    -7,     2,    -1
  -366,   858,  1837,   -15,   -14,     0
  -389,   830,  1839,    -7,   -44,     1
  -369,   846,  1838,    -4,   -49,     3
  -346,   850,  1820,   -13,   -37,    -2
  -358,   826,  1810,    -8,   -33,    -4
  -350,   847,  1816,    -4,   -29,     0
  -334,   818,  1809,    -4,    -6,     0
  -316,   828,  1809,     3,     4,    -8
  -339,   832,  1805,     7,     1,    -9
  -347,   838,  1836,    10,    10,    -7
  -327,   877,  1831,    14,    18,     2
  -361,   864,  1843,     4,    34,    14
  -389,   841,  1893,     3,    27,    17
  -370,   847,  1876,    -6,    10,    12
  -386,   825,  1866,   -10,   -11,    -2
  -350,   824,  1829,    -3,   -19,   -12
  -335,   848,  1798,     3,    -5,   -16
  -350,   827,  1800,     7,     8,   -15
  -338,   846,  1808,    14,    29,    -5
  -342,   866,  1829,    14,    39,     5
  -369,   879,  1849,    12,    42,    10
  -392,   873,  1881,     2,    24,    11
  -362,   817,  1833,    11,     0,    11
  -362,   828,  1819,     8,    -6,    -4
  -375,   851,  1826,    -4,    -5,   -14
  -359,   865,  1845,   -12,     4,    -8
  -378,   834,  1835,     2,    -7,     2
  -374,   855,  1847,     3,   -22,    -7
  -330,   856,  1837,   -12,   -24,   -16
  -362,   848,  1812,    -5,   -24,    -6
  -358,   862,  1835,    -1,   -23,     2
  -342,   865,  1844,    -3,   -17,    10
  -402,   858,  1863,    -4,   -24,    -3
  -369,   859,  1837,   -12,   -19,    -4
  -356,   832,  1810,   -10,   -25,     2
  -340,   827,  1827,     0,   -21,     2
  -325,   826,  1813,     2,    -7,     1
  -353,   824,  1809,     9,     4,    -9
  -337,   835,  1822,     7,    21,    -3
  -333,   835,  1831,    14,    36,    -3
  -376,   851,  1819,    20,    37,    -6
  -369,   852,  1836,    16,    40,    -6
  -370,   840,  1852,    18,    34,     3
  -378,   826,  1817,    26,    14,    -5
  -356,   860,  1836,    17,    11,   -12
  -349,   864,  1855,    12,    15,   -15
  -372,   887,  1870,    10,    12,    -8
  -366,   883,  1844,     0,    -9,     1
  -345,   847,  1835,     2,   -33,    10
  -381,   813,  1825,     9,   -28,     0
  -339,   844,  1792,     7,   -11,    -8
  -321,   849,  1798,     8,     6,   -13
  -375,   868,  1834,     6,    16,    -6
  -478,   914,  1983,   -11,    -9,    15
  -318,   819,  1824,   -10,   -50,    11
  -469,   750,  1960,    39,   -89,    -5
  -434,   930,  1811,   -23,  -128,   -91
