   381,  -410,  1965,    -1,    -1,    -3
   359,  -408,  1935,    -2,    -1,    -5
   357,  -412,  1961,    -6,     2,    -2
   363,  -417,  1963,    -1,    -3,    -6
   365,  -417,  1946,    -4,     0,    -6
   380,  -410,  1971,    10,   -18,    -2
   356,  -379,  1967,     2,     9,    -1
   359,  -390,  1984,    -8,     4,    -1
   389,  -392,  1974,   -10,     2,    -2
   339,  -408,  1962,   -10,     7,    -1
   357,  -408,  1950,    -8,     4,    -5
   394,  -413,  1973,    -1,    -2,    -3
   335,  -416,  1957,    -1,     6,    -4
   361,  -404,  1959,     2,     2,    -4
   393,  -396,  1951,    -1,     1,    -3
   334,  -415,  1954,    -4,     2,    -2
   377,  -396,  1955,    -8,     4,    -4
   369,  -412,  1971,    -8,     2,    -4
   337,  -406,  1968,    -4,     7,    -2
   379,  -403,  1957,    -6,     2,    -3
   367,  -403,  1974,    -3,     5,     0
   358,  -408,  1958,     1,     3,    -3
   387,  -382,  1951,    -4,     2,    -2
   359,  -419,  1933,    -6,     0,    -3
   358,  -399,  1943,    -8,     1,    -2
   369,  -400,  1956,    -5,     1,    -1
   352,  -415,  1942,    -8,     1,    -2
   368,  -410,  1957,    -1,     2,     0
   378,  -419,  1929,    -3,    -3,    -1
   358,  -411,  1947,     1,    -2,     0
   378,  -399,  1964,    -5,     5,     0
   364,  -405,  1943,    -7,    -2,    -3
   354,  -399,  1976,    -5,     3,     1
   386,  -405,  1974,    -4,    -1,    -4
   350,  -417,  1964,    -4,    -1,     1
   378,  -405,  1969,    -3,     1,    -2
   376,  -404,  1972,     0,     0,    -2
   363,  -403,  1944,    -3,    -2,     2
   382,  -409,  1943,    -6,     1,     1
   366,  -406,  1966,    -5,    -4,    -2
   350,  -405,  1964,    -3,     4,    -1
   373,  -398,  1982,    -6,    -3,    -4
   357,  -412,  1969,    -3,    -2,    -1
   343,  -400,  1959,    -4,     0,    -1
   370,  -406,  1947,    -4,    -4,     0
   351,  -404,  1958,    -3,     0,    -3
   352,  -406,  1968,    -4,    -1,    -3
   369,  -406,  1956,    -7,    -2,    -1
   341,  -428,  1973,    -6,     0,    -2
   365,  -411,  1946,    -4,    -3,    -3
   368,  -418,  1954,    -5,    -2,    -1
   340,  -399,  1969,    -5,     0,    -1
   382,  -395,  1956,    -4,     7,    -3
   366,  -399,  1942,    -4,    12,    -3
   353,  -415,  1946,    -6,     6,    -4
   395,  -411,  1962,    -4,     2,    -3
   357,  -409,  1965,    -4,     7,     3
   360,  -402,  1962,    -4,     0,    -3
   396,  -388,  1957,     2,     0,    -1
   392,  -388,  1956,    -7,     2,    -2
   368,  -421,  1957,    -6,     1,    -2
   351,  -407,  1950,    -5,    -4,     0
   383,  -402,  1946,    -8,     2,    -1
   357,  -405,  1961,    -5,     3,     0
   361,  -393,  1957,    -4,     7,     0
   370,  -408,  1959,    -6,    -2,    -1
   351,  -410,  1970,    -4,     2,    -3
   378,  -400,  1953,    -2,     3,    -1
   372,  -397,  1958,    -4,     2,    -2
   364,  -411,  1951,    -5,    -1,    -2
   381,  -405,  1967,    -5,     0,    -1
   348,  -398,  1949,    -3,     1,    -2
   357,  -405,  1957,    -5,     0,    -2
   391,  -406,  1966,    -4,     1,    -3
   355,  -407,  1954,    -5,     1,    -5
   368,  -396,  1957,    -7,    -1,    -2
   376,  -408,  1942,    -2,     0,     0
   335,  -409,  1945,    -6,     0,    -2
   388,  -397,  1964,    -2,    -1,    -2
   397,  -408,  1947,    -8,     3,    -1
   366,  -403,  1956,    -9,    -1,    -1
   446,  -379,  1935,   -10,    -3,    -2
   351,  -427,  1950,   -12,   -16,     2
   380,  -407,  1949,    -4,    -2,     4
   400,  -424,  1949,    -2,   -26,    -7
   340,  -417,  1968,     6,    -7,     5
   359,  -403,  1935,     0,   -16,     0
   386,  -403,  1923,    -8,    -6,    -5
   341,  -411,  1939,    -9,   -13,    -3
   383,  -408,  1961,    -8,    -6,    -2
   385,  -412,  1972,    -7,    -6,    -1
   334,  -427,  1950,    -4,    -7,    -1
   395,  -391,  1942,     0,    -7,    -3
   361,  -410,  1942,     2,    -8,    -4
   354,  -405,  1949,    -4,    -4,     1
   400,  -394,  1961,    -6,    -6,    -5
   357,  -414,  1948,    -7,    -5,     1
   353,  -397,  1981,    -3,    -2,    -1
   363,  -418,  1969,    -4,    -9,    -6
   358,  -417,  1953,     7,    -1,     1
   383,  -389,  1952,     7,     8,     0
   361,  -398,  1969,    -2,     4,     0
   358,  -398,  1956,   -10,     0,    -1
   386,  -398,  1969,   -13,     6,    -2
   361,  -430,  1974,   -11,     1,     0
   361,  -417,  1973,    -1,     2,    -3
   387,  -401,  1971,     3,     0,    -1
   352,  -405,  1979,     0,     0,    -2
   362,  -398,  1954,    -3,     1,    -3
   365,  -413,  1967,    -5,     5,     0
   343,  -418,  1978,    -9,     0,    -1
   376,  -406,  1948,    -7,     0,    -1
   377,  -409,  1948,    -4,     4,     1
   349,  -419,  1967,    -4,     0,    -4
   382,  -400,  1968,     0,    -3,    -3
   372,  -405,  1954,     0,    -1,    -1
   352,  -398,  1972,    -4,     2,     0
   378,  -405,  1949,    -3,    -2,    -2
   375,  -396,  1958,    -5,    -2,     2
   359,  -408,  1995,    -8,    -8,    -4
   382,  -429,  1981,    -6,   -23,    -4
   358,  -415,  1959,     6,   -17,    -1
   380,  -395,  1965,    -2,   -24,    -4
   376,  -402,  1949,     0,   -12,     1
   329,  -373,  1965,     0,   -35,    10
   384,  -383,  1936,   -33,   -23,    -9
   318,  -433,  2017,   -38,   -34,    -8
   375,  -435,  1965,   -16,   -24,     4
   336,  -444,  1973,     0,   -10,    -1
   358,  -422,  1964,    10,    -4,     0
   369,  -412,  1967,    12,    -4,    -1
   340,  -385,  1961,     7,     0,     0
   374,  -378,  1943,   -16,    -1,    -3
   353,  -422,  1985,   -22,    -3,    -5
   352,  -416,  1971,   -16,     1,     1
   380,  -431,  1970,   -10,    -1,    -5
   354,  -428,  1966,     0,     3,    -1
   349,  -410,  1963,     5,     3,     0
   397,  -396,  1936,     4,     1,    -2
   345,  -403,  1954,    -1,     4,    -1
   369,  -397,  1986,    -8,    -3,    -5
   366,  -398,  1957,   -12,     4,     0
   335,  -413,  1968,   -14,     2,    -2
   368,  -421,  1961,    -7,    -2,    -1
   354,  -431,  1967,     1,     2,    -1
   334,  -413,  1984,    -3,    -3,     0
