 -1194,   437,  1011,   287,  -907,    30
 -1077,   377,   990,   251,  -558,   -40
  -986,   376,   995,   284,  -151,   -13
 -1055,   294,  1099,   326,   298,    -9
 -1321,   228,  1124,   456,   486,   -42
 -1321,   289,  1118,   539,   548,  -136
 -1326,   282,  1126,   511,   596,  -287
 -1457,   266,  1177,   519,   525,  -392
 -1441,   331,  1083,   624,   472,  -472
 -1335,   480,  1128,   871,   588,  -455
 -1391,   700,  1274,   906,   725,  -512
 -1767,   624,  1146,   638,   605,  -655
 -1980,   468,  1198,   622,   467,  -656
 -2009,   588,  1641,   623,   169,  -574
 -1831,   473,  1362,   636,   -86,  -480
 -1958,   586,  1207,   662,  -141,  -349
 -2030,   569,  1477,   675,  -172,  -354
 -1968,   589,  1506,   549,  -370,  -537
 -1864,   412,  1352,   472,  -508,  -592
 -1772,   221,  1161,   465,  -513,  -586
 -1682,   231,  1212,   483,  -378,  -506
 -1589,   208,  1271,   403,  -247,  -467
 -1599,   166,  1213,   287,  -109,  -486
 -1527,   177,  1030,   197,    72,  -496
 -1458,   188,   937,   199,   263,  -437
 -1602,   371,  1018,   157,   362,  -386
 -1626,   348,   967,    66,   351,  -295
 -1635,   330,   998,    65,   305,  -251
 -1721,   316,  1111,    71,   203,  -179
 -1750,   281,  1141,    77,   -27,  -133
 -1755,   306,  1089,   127,  -274,   -58
 -1652,   393,  1019,    76,  -412,   -85
 -1562,   389,  1133,   -44,  -471,  -105
 -1466,   305,  1174,   -32,  -455,  -115
 -1387,   338,  1054,    53,  -482,  -146
 -1354,   455,  1037,    -9,  -353,  -160
 -1437,   357,  1076,  -168,  -261,  -230
 -1467,   272,  1138,  -220,  -167,  -305
 -1440,   268,  1177,  -231,  -105,  -281
 -1440,   222,  1173,  -275,     9,  -234
 -1483,   177,  1278,  -229,   102,  -183
 -1601,   162,  1309,  -167,   107,  -174
 -1681,   286,  1327,  -206,   -30,   -99
 -1636,   240,  1309,  -312,  -124,  -103
 -1510,   246,  1220,  -354,   -76,   -96
 -1444,   199,  1349,  -364,    59,   -31
 -1473,   242,  1310,  -394,   131,   -22
 -1518,   182,  1203,  -448,   150,    12
 -1458,   121,  1231,  -536,   186,   -77
 -1253,    59,  1104,  -569,   392,  -142
 -1359,     5,  1216,  -502,   588,   -63
 -1568,    54,  1297,  -452,   663,    21
 -1742,    -6,  1329,  -445,   638,    71
 -1811,    -6,  1344,  -422,   561,    41
 -1720,    76,  1199,  -443,   442,   -11
 -1614,    42,  1071,  -614,   465,  -136
 -1633,   -80,  1006,  -540,   499,   -89
 -1786,  -113,  1019,  -498,   563,    -3
 -2004,   -51,  1313,  -477,   531,   166
 -2142,   -92,  1184,  -341,   345,   280
 -2086,   -18,   919,  -259,   187,   389
 -2069,   137,  1071,  -258,    47,   498
 -2021,   153,  1186,  -392,  -158,   448
 -1919,    20,  1077,  -414,  -328,   337
 -1700,    -4,  1053,  -322,  -274,   339
 -1613,    33,  1102,  -193,  -144,   450
